EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
452669,TAYLOR CO.,CAMPBELLSVILLE,7/10/2013,1400,Thunderstorm Wind,52, ,0,0,3000,0,KY,EST-5,EG,74859,C,217,LMK,0,0,Emergency Manager, , , ,1,N,1,N,CAMPBELLSVILLE,7/10/2013,1400,37.35,-85.35,37.35,-85.35,The Taylor County emergency manager reported a broken power pole and power lines down on Robinson Avenue in Campbellsville.,"A very humid airmass with dewpoints well into the lower 70s was in place over the Lower Ohio Valley during the late morning and early afternoon on July 10th.  A sharpening trough over the western Great Lakes brought moderate mid-level northwest flow over the region during the afternoon hours.  Strong instability and the absence of a cap allowed individual strong storms to develop by early afternoon across northern Kentucky along Interstate 64.  Some of these storms brought localized damaging wind gusts.  A cold pool driven short bowing segment crossed Harrison and Floyd counties in Indiana during the mid afternoon hours, eventually crossing the Ohio River and entering Louisville. This bowing segment brought widespread damaging winds to Louisville, including a 64 mph measured wind gust at Standiford Field in Louisville.",311
452676,HARDIN CO.,CREST,7/10/2013,1408,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,74859,C,93,LMK,0,0,Law Enforcement, , , ,1,E,1,E,CREST,7/10/2013,1408,37.75,-85.84,37.75,-85.84,Local law enforcement relayed a report of one 8 inch and one 15 inch diameter tree branch downed about 5 miles north of Elizabethtown along Sheperdsville Road.,"A very humid airmass with dewpoints well into the lower 70s was in place over the Lower Ohio Valley during the late morning and early afternoon on July 10th.  A sharpening trough over the western Great Lakes brought moderate mid-level northwest flow over the region during the afternoon hours.  Strong instability and the absence of a cap allowed individual strong storms to develop by early afternoon across northern Kentucky along Interstate 64.  Some of these storms brought localized damaging wind gusts.  A cold pool driven short bowing segment crossed Harrison and Floyd counties in Indiana during the mid afternoon hours, eventually crossing the Ohio River and entering Louisville. This bowing segment brought widespread damaging winds to Louisville, including a 64 mph measured wind gust at Standiford Field in Louisville.",312
452668,SHELBY CO.,L S PARK,7/10/2013,1410,Thunderstorm Wind,51, ,0,0,0,0,KY,EST-5,MG,74859,C,211,LMK,0,0,Mesonet, , , ,2,NW,2,NW,L S PARK,7/10/2013,1410,38.22,-85.42,38.22,-85.42,"A Kentucky Mesonet site, located 10 miles west of Shelbyville, measured a 59 mph wind gust.","A very humid airmass with dewpoints well into the lower 70s was in place over the Lower Ohio Valley during the late morning and early afternoon on July 10th.  A sharpening trough over the western Great Lakes brought moderate mid-level northwest flow over the region during the afternoon hours.  Strong instability and the absence of a cap allowed individual strong storms to develop by early afternoon across northern Kentucky along Interstate 64.  Some of these storms brought localized damaging wind gusts.  A cold pool driven short bowing segment crossed Harrison and Floyd counties in Indiana during the mid afternoon hours, eventually crossing the Ohio River and entering Louisville. This bowing segment brought widespread damaging winds to Louisville, including a 64 mph measured wind gust at Standiford Field in Louisville.",313
452671,NELSON CO.,CRAVENS,7/10/2013,1425,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,74859,C,179,LMK,0,0,Law Enforcement, , , ,1,NE,1,NE,CRAVENS,7/10/2013,1425,37.81,-85.54,37.81,-85.54,"Local law enforcement reported a tree down along the 6000 block of Old Boston Road, which is around 2 miles west of Old Boston Road.","A very humid airmass with dewpoints well into the lower 70s was in place over the Lower Ohio Valley during the late morning and early afternoon on July 10th.  A sharpening trough over the western Great Lakes brought moderate mid-level northwest flow over the region during the afternoon hours.  Strong instability and the absence of a cap allowed individual strong storms to develop by early afternoon across northern Kentucky along Interstate 64.  Some of these storms brought localized damaging wind gusts.  A cold pool driven short bowing segment crossed Harrison and Floyd counties in Indiana during the mid afternoon hours, eventually crossing the Ohio River and entering Louisville. This bowing segment brought widespread damaging winds to Louisville, including a 64 mph measured wind gust at Standiford Field in Louisville.",314
452674,MARION CO.,RAYWICK,7/10/2013,1444,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,74859,C,155,LMK,0,0,Emergency Manager, , , ,2,NW,2,NW,RAYWICK,7/10/2013,1444,37.57,-85.46,37.57,-85.46,"The Marion County emergency manager reported a tree down across McCauley Road, which is located around 8 miles west of Lebanon.","A very humid airmass with dewpoints well into the lower 70s was in place over the Lower Ohio Valley during the late morning and early afternoon on July 10th.  A sharpening trough over the western Great Lakes brought moderate mid-level northwest flow over the region during the afternoon hours.  Strong instability and the absence of a cap allowed individual strong storms to develop by early afternoon across northern Kentucky along Interstate 64.  Some of these storms brought localized damaging wind gusts.  A cold pool driven short bowing segment crossed Harrison and Floyd counties in Indiana during the mid afternoon hours, eventually crossing the Ohio River and entering Louisville. This bowing segment brought widespread damaging winds to Louisville, including a 64 mph measured wind gust at Standiford Field in Louisville.",315
459139,WAYNE CO.,PARNELL,7/10/2013,1445,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,76129,C,231,JKL,0,0,911 Call Center, , , ,0,N,0,N,PARNELL,7/10/2013,1445,36.87,-84.93,36.87,-84.93,Trees were blown down on Hwy 90 West.,"Isolated severe thunderstorms downed a few trees and limbs across parts eastern Kentucky during the afternoon and evening hours of July 10, 2013. The storms formed in a warm and unstable air mass ahead of an approaching cold front.",316
452675,MARION CO.,LEBANON,7/10/2013,1449,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,74859,C,155,LMK,0,0,Emergency Manager, , , ,2,SW,2,SW,LEBANON,7/10/2013,1449,37.55,-85.27,37.55,-85.27,Many large limbs were downed along Highway 208 just south of Lebanon.,"A very humid airmass with dewpoints well into the lower 70s was in place over the Lower Ohio Valley during the late morning and early afternoon on July 10th.  A sharpening trough over the western Great Lakes brought moderate mid-level northwest flow over the region during the afternoon hours.  Strong instability and the absence of a cap allowed individual strong storms to develop by early afternoon across northern Kentucky along Interstate 64.  Some of these storms brought localized damaging wind gusts.  A cold pool driven short bowing segment crossed Harrison and Floyd counties in Indiana during the mid afternoon hours, eventually crossing the Ohio River and entering Louisville. This bowing segment brought widespread damaging winds to Louisville, including a 64 mph measured wind gust at Standiford Field in Louisville.",317
452673,FAYETTE CO.,CLAYS FERRY,7/10/2013,1502,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,74859,C,67,LMK,0,0,Law Enforcement, , , ,3,W,3,W,CLAYS FERRY,7/10/2013,1502,37.8839,-84.4013,37.8839,-84.4013,A tree was downed near the intersection of Kidville Lane and Jacks Creek Pike.,"A very humid airmass with dewpoints well into the lower 70s was in place over the Lower Ohio Valley during the late morning and early afternoon on July 10th.  A sharpening trough over the western Great Lakes brought moderate mid-level northwest flow over the region during the afternoon hours.  Strong instability and the absence of a cap allowed individual strong storms to develop by early afternoon across northern Kentucky along Interstate 64.  Some of these storms brought localized damaging wind gusts.  A cold pool driven short bowing segment crossed Harrison and Floyd counties in Indiana during the mid afternoon hours, eventually crossing the Ohio River and entering Louisville. This bowing segment brought widespread damaging winds to Louisville, including a 64 mph measured wind gust at Standiford Field in Louisville.",318
452672,FAYETTE CO.,JONESTOWN,7/10/2013,1506,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,74859,C,67,LMK,0,0,Law Enforcement, , , ,2,E,2,E,JONESTOWN,7/10/2013,1506,37.979,-84.4545,37.979,-84.4545,Law enforcement reported a tree downed along Buckhorn Drive.,"A very humid airmass with dewpoints well into the lower 70s was in place over the Lower Ohio Valley during the late morning and early afternoon on July 10th.  A sharpening trough over the western Great Lakes brought moderate mid-level northwest flow over the region during the afternoon hours.  Strong instability and the absence of a cap allowed individual strong storms to develop by early afternoon across northern Kentucky along Interstate 64.  Some of these storms brought localized damaging wind gusts.  A cold pool driven short bowing segment crossed Harrison and Floyd counties in Indiana during the mid afternoon hours, eventually crossing the Ohio River and entering Louisville. This bowing segment brought widespread damaging winds to Louisville, including a 64 mph measured wind gust at Standiford Field in Louisville.",319
459140,MENIFEE CO.,MEANS,7/10/2013,1600,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,76129,C,165,JKL,0,0,Public, , , ,0,N,0,N,MEANS,7/10/2013,1600,37.95,-83.77,37.95,-83.77,Several large tree limbs were blown down around town. The power was also out on Hwy 213.,"Isolated severe thunderstorms downed a few trees and limbs across parts eastern Kentucky during the afternoon and evening hours of July 10, 2013. The storms formed in a warm and unstable air mass ahead of an approaching cold front.",320
459141,ESTILL CO.,FURNACE,7/10/2013,1603,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,76129,C,65,JKL,0,0,Trained Spotter, , , ,1,S,1,S,FURNACE,7/10/2013,1603,37.7515,-83.8288,37.7515,-83.8288,Several small trees and 4 inch diameter tree limbs were blown down on Watson Ridge Rd.,"Isolated severe thunderstorms downed a few trees and limbs across parts eastern Kentucky during the afternoon and evening hours of July 10, 2013. The storms formed in a warm and unstable air mass ahead of an approaching cold front.",321
465480,LEWIS CO.,CONCORD,7/10/2013,1607,Thunderstorm Wind,50, ,0,0,1000,0,KY,EST-5,EG,77097,C,135,ILN,0,0,Law Enforcement, , , ,1,NW,1,NW,CONCORD,7/10/2013,1611,38.69,-83.49,38.69,-83.49,A couple of trees were reported down near Concord due to thunderstorm winds.,The southern edge of an organized line of storms clipped portions of Lewis County during the afternoon. The main threat from these storms was damaging winds.,322
459142,POWELL CO.,NATURAL BRIDGE,7/10/2013,1620,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,76129,C,197,JKL,0,0,Park/Forest Service, , , ,0,S,0,S,NATURAL BRIDGE,7/10/2013,1620,37.7749,-83.6799,37.7749,-83.6799,Several large tree limbs were blown down near the Natural Bridge sky lift.,"Isolated severe thunderstorms downed a few trees and limbs across parts eastern Kentucky during the afternoon and evening hours of July 10, 2013. The storms formed in a warm and unstable air mass ahead of an approaching cold front.",323
463944,CLAY CO.,SEXTONS CREEK,7/13/2013,1115,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,76371,C,51,JKL,0,0,COOP Observer, , , ,1,N,1,N,SEXTONS CREEK,7/13/2013,1115,37.3345,-83.77,37.3345,-83.77,Several trees were down across State Hwy 1350 in the Clark community.,Isolated severe thunderstorms downed trees and power lines and produced large hail for portions of eastern KY during the afternoon hours of July 13. A westward moving upper level area of low pressure combined with abundant low level moisture to produce strong to severe thunderstorms on this day.,324
463950,ROCKCASTLE CO.,PONGO,7/13/2013,1235,Thunderstorm Wind,60, ,0,0,10000,0,KY,EST-5,EG,76371,C,203,JKL,0,0,Emergency Manager, , , ,0,N,0,N,PONGO,7/13/2013,1235,37.22,-84.33,37.22,-84.33,Multiple trees were blown down. One whole side of a barn was blown in.,Isolated severe thunderstorms downed trees and power lines and produced large hail for portions of eastern KY during the afternoon hours of July 13. A westward moving upper level area of low pressure combined with abundant low level moisture to produce strong to severe thunderstorms on this day.,325
463952,PULASKI CO.,HAIL,7/13/2013,1245,Thunderstorm Wind,55, ,0,0,0,0,KY,EST-5,EG,76371,C,199,JKL,0,0,911 Call Center, , , ,0,SE,0,SE,HAIL,7/13/2013,1245,36.9756,-84.4435,36.9756,-84.4435,Trees were reported down along Jasper Bend Road.,Isolated severe thunderstorms downed trees and power lines and produced large hail for portions of eastern KY during the afternoon hours of July 13. A westward moving upper level area of low pressure combined with abundant low level moisture to produce strong to severe thunderstorms on this day.,326
463953,PULASKI CO.,MT VICTORY,7/13/2013,1248,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,76371,C,199,JKL,0,0,911 Call Center, , , ,6,NNE,6,NNE,MT VICTORY,7/13/2013,1248,37.1102,-84.3384,37.1102,-84.3384,Power lines were reported to have been blown down onto trees.,Isolated severe thunderstorms downed trees and power lines and produced large hail for portions of eastern KY during the afternoon hours of July 13. A westward moving upper level area of low pressure combined with abundant low level moisture to produce strong to severe thunderstorms on this day.,327
463957,ROCKCASTLE CO.,BURR,7/13/2013,1253,Thunderstorm Wind,50, ,0,0,0,0,KY,EST-5,EG,76371,C,203,JKL,0,0,Public, , , ,2,S,2,S,BURR,7/13/2013,1253,37.3011,-84.3,37.3011,-84.3,Large limbs were blown down between mile markers 55 and 57 on I75.,Isolated severe thunderstorms downed trees and power lines and produced large hail for portions of eastern KY during the afternoon hours of July 13. A westward moving upper level area of low pressure combined with abundant low level moisture to produce strong to severe thunderstorms on this day.,328
